diagram_id,similarity_score,ged_value,max_possible_ged,normalized_ged,semantic_score,structural_score,relationship_score,details,num_edit_operations,edit_operations_summary,variation_type,expected_score_range,modifications,human_score,nodes_key,nodes_student,nodes_matched,nodes_missing,nodes_extra,edges_key,edges_student,edges_wrong_type,system_category,human_category,error,abs_error
student_011,89.84716258481608,2.486026455461979,22.0,0.11300120252099904,59.954430961183135,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.212759330868721, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",minor_semantic,"[85, 95]",['Changed Pesanan to Pemesanan (synonym)'],91.65215472232391,7,7,7,0,0,8,8,0,Good,Excellent,1.8049921375078384,1.8049921375078384
student_012,89.84716258481608,2.486026455461979,22.0,0.11300120252099904,59.954430961183135,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.212759330868721, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",minor_semantic,"[85, 95]",['Changed Pesanan to Pemesanan (synonym)'],90.14586508768262,7,7,7,0,0,8,8,0,Good,Excellent,0.2987025028665471,0.2987025028665471
student_013,89.88394284926467,2.47600684016943,22.0,0.11254576546224682,60.205862724355285,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.142358437180519, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",minor_semantic,"[85, 95]",['Changed Pelanggan to Klien (synonym)'],94.1760196136224,7,7,7,0,0,8,8,0,Good,Excellent,4.292076764357731,4.292076764357731
student_014,89.84716258481608,2.486026455461979,22.0,0.11300120252099904,59.954430961183135,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.212759330868721, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",minor_semantic,"[85, 95]",['Changed Pesanan to Pemesanan (synonym)'],92.19279593103678,7,7,7,0,0,8,8,0,Good,Excellent,2.3456333462207084,2.3456333462207084
student_015,89.79286362871099,2.500833486020565,22.0,0.11367424936457114,60.02852953970432,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.19201172888279, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",minor_semantic,"[85, 95]",['Changed Pelanggan to Konsumen (synonym)'],87.9571808540581,7,7,7,0,0,8,8,0,Good,Good,1.835682774652895,1.835682774652895
student_016,93.76984632126533,1.461699963361025,22.0,0.06644090742550114,59.95236150920391,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.213338777422905, 'total_attr_cost': 7.7459186236063635, 'total_method_cost': 11.252924591302872}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",spelling_errors,"[80, 90]","['Typo: Pelanggan → Pelanggan', 'Typo: KeranjangBelanja → KeranjangBelanja', 'Typo: Pengiriman → Pengeriman']",91.11822332056035,7,7,7,0,0,8,8,0,Excellent,Excellent,2.651623000704987,2.651623000704987
student_017,89.85730426994462,2.4832628563046457,22.0,0.11287558437748389,60.154034037675174,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.15687046945095, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",spelling_errors,"[80, 90]","['Typo: Pelanggan → Pelanggan', 'Typo: Faktur → Faktur', 'Typo: KeranjangBelanja → KeranjangBelanja']",89.5046456270863,7,7,7,0,0,8,8,0,Good,Good,0.35265864285831583,0.35265864285831583
student_018,89.52200630478228,2.5749630823731424,22.0,0.11704377647150647,56.131791855607716,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 12.28309828042984, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",spelling_errors,"[80, 90]","['Typo: Pengiriman → Pengirimen', 'Typo: Pembayaran → Pambayaran', 'Typo: KeranjangBelanja → KerenjangBelanja']",88.72730331213187,7,7,7,0,0,8,8,0,Good,Good,0.7947029926504143,0.7947029926504143
student_019,89.85730426994462,2.4832628563046457,22.0,0.11287558437748389,60.154034037675174,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.15687046945095, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",spelling_errors,"[80, 90]","['Typo: Pembayaran → Pembayaran', 'Typo: Faktur → Faktur', 'Typo: Produk → Produk']",91.69610804207191,7,7,7,0,0,8,8,0,Good,Excellent,1.8388037721272923,1.8388037721272923
student_020,89.89316997393604,2.473494489490986,22.0,0.11243156770413573,60.12306862643787,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.165540784597397, 'total_attr_cost': 7.81572457353274, 'total_method_cost': 11.248419056336086}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",spelling_errors,"[80, 90]","['Typo: Pesanan → Pasanan', 'Typo: Produk → Produk', 'Typo: KeranjangBelanja → KaranjangBelanja']",88.65628259694081,7,7,7,0,0,8,8,0,Good,Good,1.2368873769952273,1.2368873769952273
student_021,86.94424932936916,3.3035711616277696,22.0,0.15016232552853498,57.8498980828694,85.71428571428572,75.0,"{'nodes_key': 7, 'nodes_student': 6, 'nodes_matched': 6, 'nodes_missing': 1, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 6, 'edges_wrong_type': 0, 'edges_missing': 2, 'edges_extra': 0, 'total_name_cost': 8.851521402597427, 'total_attr_cost': 6.004652003447215, 'total_method_cost': 8.650747646888096}",21,"{'node_substitutions': 21, 'edge_wrong_types': 0, 'total_operations': 21}",missing_classes,"[60, 80]",['Removed class: Pembayaran'],83.52423703274464,7,6,6,1,0,8,6,0,Good,Good,3.4200122966245203,3.4200122966245203
student_022,74.99465514729509,7.335423913598061,22.0,0.33342835970900275,52.55596786737442,71.42857142857143,25.0,"{'nodes_key': 7, 'nodes_student': 5, 'nodes_matched': 5, 'nodes_missing': 2, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 2, 'edges_wrong_type': 0, 'edges_missing': 6, 'edges_extra': 0, 'total_name_cost': 7.116604819893837, 'total_attr_cost': 4.586843819419543, 'total_method_cost': 4.877755204836527}",15,"{'node_substitutions': 15, 'edge_wrong_types': 0, 'total_operations': 15}",missing_classes,"[60, 80]","['Removed class: Pesanan', 'Removed class: Faktur']",78.13619731122174,7,5,5,2,0,8,2,0,Good,Good,3.141542163926644,3.141542163926644
student_023,78.66426345786847,5.966956064850092,22.0,0.2712252756750042,51.012350022792816,71.42857142857143,62.5,"{'nodes_key': 7, 'nodes_student': 5, 'nodes_matched': 5, 'nodes_missing': 2, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 5, 'edges_wrong_type': 0, 'edges_missing': 3, 'edges_extra': 0, 'total_name_cost': 7.348147496581078, 'total_attr_cost': 4.582413391272227, 'total_method_cost': 6.296978563070296}",15,"{'node_substitutions': 15, 'edge_wrong_types': 0, 'total_operations': 15}",missing_classes,"[60, 80]","['Removed class: Pengiriman', 'Removed class: Produk']",84.0804036600913,7,5,5,2,0,8,5,0,Good,Good,5.416140202222834,5.416140202222834
student_024,88.68276425974972,2.8075262241065504,22.0,0.12761482836847957,57.0839986205101,85.71428571428572,87.5,"{'nodes_key': 7, 'nodes_student': 6, 'nodes_matched': 6, 'nodes_missing': 1, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 7, 'edges_wrong_type': 0, 'edges_missing': 1, 'edges_extra': 0, 'total_name_cost': 9.012360289692879, 'total_attr_cost': 6.0859144250551855, 'total_method_cost': 8.604109307130177}",21,"{'node_substitutions': 21, 'edge_wrong_types': 0, 'total_operations': 21}",missing_classes,"[60, 80]",['Removed class: Pengiriman'],90.0,7,6,6,1,0,8,7,0,Good,Excellent,1.3172357402502826,1.3172357402502826
student_025,86.94424932936916,3.3035711616277696,22.0,0.15016232552853498,57.8498980828694,85.71428571428572,75.0,"{'nodes_key': 7, 'nodes_student': 6, 'nodes_matched': 6, 'nodes_missing': 1, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 6, 'edges_wrong_type': 0, 'edges_missing': 2, 'edges_extra': 0, 'total_name_cost': 8.851521402597427, 'total_attr_cost': 6.004652003447215, 'total_method_cost': 8.650747646888096}",21,"{'node_substitutions': 21, 'edge_wrong_types': 0, 'total_operations': 21}",missing_classes,"[60, 80]",['Removed class: Pembayaran'],88.30978852146451,7,6,6,1,0,8,6,0,Good,Good,1.3655391920953548,1.3655391920953548
student_026,86.33117401038433,3.4832628563046457,22.0,0.15833012983202935,61.2948601586478,87.5,100.0,"{'nodes_key': 7, 'nodes_student': 8, 'nodes_matched': 6, 'nodes_missing': 0, 'nodes_extra': 1, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 13.546798944473267, 'total_attr_cost': 14.815724573532739, 'total_method_cost': 16.63207812110583}",35,"{'node_substitutions': 35, 'edge_wrong_types': 0, 'total_operations': 35}",extra_classes,"[60, 80]",['Added extra class: ExtraClass1'],85.626456276852,7,8,6,0,1,8,8,0,Good,Good,0.704717733532334,0.704717733532334
student_027,86.33117401038433,3.4832628563046457,22.0,0.15833012983202935,61.2948601586478,87.5,100.0,"{'nodes_key': 7, 'nodes_student': 8, 'nodes_matched': 6, 'nodes_missing': 0, 'nodes_extra': 1, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 13.546798944473267, 'total_attr_cost': 14.815724573532739, 'total_method_cost': 16.63207812110583}",35,"{'node_substitutions': 35, 'edge_wrong_types': 0, 'total_operations': 35}",extra_classes,"[60, 80]",['Added extra class: ExtraClass1'],83.53407171545211,7,8,6,0,1,8,8,0,Good,Good,2.797102294932216,2.797102294932216
student_028,86.33117401038433,3.4832628563046457,22.0,0.15833012983202935,61.2948601586478,87.5,100.0,"{'nodes_key': 7, 'nodes_student': 8, 'nodes_matched': 6, 'nodes_missing': 0, 'nodes_extra': 1, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 13.546798944473267, 'total_attr_cost': 14.815724573532739, 'total_method_cost': 16.63207812110583}",35,"{'node_substitutions': 35, 'edge_wrong_types': 0, 'total_operations': 35}",extra_classes,"[60, 80]",['Added extra class: ExtraClass1'],85.25352983045987,7,8,6,0,1,8,8,0,Good,Good,1.0776441799244623,1.0776441799244623
student_029,83.07133497624386,4.483262856304646,22.0,0.20378467528657482,61.83100945892788,77.77777777777779,100.0,"{'nodes_key': 7, 'nodes_student': 9, 'nodes_matched': 5, 'nodes_missing': 0, 'nodes_extra': 2, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 16.03097602725029, 'total_attr_cost': 21.81572457353274, 'total_method_cost': 22.015737185875572}",42,"{'node_substitutions': 42, 'edge_wrong_types': 0, 'total_operations': 42}",extra_classes,"[60, 80]","['Added extra class: ExtraClass1', 'Added extra class: ExtraClass2']",80.80187244651204,7,9,5,0,2,8,8,0,Good,Good,2.2694625297318254,2.2694625297318254
student_030,83.07133497624386,4.483262856304646,22.0,0.20378467528657482,61.83100945892788,77.77777777777779,100.0,"{'nodes_key': 7, 'nodes_student': 9, 'nodes_matched': 5, 'nodes_missing': 0, 'nodes_extra': 2, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 16.03097602725029, 'total_attr_cost': 21.81572457353274, 'total_method_cost': 22.015737185875572}",42,"{'node_substitutions': 42, 'edge_wrong_types': 0, 'total_operations': 42}",extra_classes,"[60, 80]","['Added extra class: ExtraClass1', 'Added extra class: ExtraClass2']",81.91765488261119,7,9,5,0,2,8,8,0,Good,Good,1.1536800936326728,1.1536800936326728
student_031,88.67081602054803,2.810868995388349,22.0,0.12776677251765223,59.62596221693924,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.304730579257011, 'total_attr_cost': 12.10537731051445, 'total_method_cost': 11.297819763422012}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",missing_attributes,"[70, 85]","['Removed attribute totalJumlah from KeranjangBelanja', 'Removed attribute harga from Produk', 'Removed attribute nomorFaktur from Faktur']",87.44275130523765,7,7,7,0,0,8,8,0,Good,Good,1.2280647153103814,1.2280647153103814
student_032,89.04507274025019,2.706588835269213,22.0,0.12302676523950967,59.62596221693924,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.304730579257011, 'total_attr_cost': 10.41275414029757, 'total_method_cost': 11.297819763422012}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",missing_attributes,"[70, 85]","['Removed attribute harga from Produk', 'Removed attribute totalJumlah from Faktur']",85.56869975190831,7,7,7,0,0,8,8,0,Good,Good,3.476372988341879,3.476372988341879
student_033,70.73269560779278,9.103013692547878,22.0,0.41377334966126716,58.76953713595867,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.544529601931572, 'total_attr_cost': 12.99177315533161, 'total_method_cost': 12.46329497297605}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",missing_attributes,"[70, 85]","['Removed attribute nomorPelacakan from Pengiriman', 'Removed attribute status from Pesanan', 'Removed attribute idPesanan from Pengiriman', 'Removed attribute totalJumlah from Faktur']",74.97288834622032,7,7,7,0,0,8,8,0,Good,Good,4.240192738427538,4.240192738427538
student_034,71.85834211154813,8.615791226923466,22.0,0.39162687395106666,60.19483022391796,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.14544753730297, 'total_attr_cost': 9.606035146117211, 'total_method_cost': 11.263423651456833}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",missing_attributes,"[70, 85]","['Removed attribute idPelanggan from Pelanggan', 'Removed attribute idPembayaran from Pembayaran']",72.86283764174779,7,7,7,0,0,8,8,0,Good,Good,1.0044955301996623,1.0044955301996623
student_035,92.52824765043952,1.7765229091048242,22.0,0.08075104132294655,60.161851399711196,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.154681608080864, 'total_attr_cost': 13.66088480055332, 'total_method_cost': 11.252924591302872}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",missing_attributes,"[70, 85]","['Removed attribute nomorFaktur from Faktur', 'Removed attribute totalJumlah from Faktur', 'Removed attribute tanggalPembayaran from Pembayaran', 'Removed attribute idPengiriman from Pengiriman']",87.6117801245642,7,7,7,0,0,8,8,0,Excellent,Good,4.916467525875319,4.916467525875319
student_036,73.56023915221714,7.907461223006249,22.0,0.3594300555911931,59.56648550927639,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.32138405740261, 'total_attr_cost': 7.761598847309748, 'total_method_cost': 15.404574712117514}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",missing_methods,"[70, 85]","['Removed method kirimPesanan from Pengiriman', 'Removed method hapusProduk from KeranjangBelanja', 'Removed method batalkanPesanan from Pesanan']",73.1544478942313,7,7,7,0,0,8,8,0,Good,Good,0.4057912579858396,0.4057912579858396
student_037,92.65057778018831,1.7451298492650194,22.0,0.07932408405750088,60.161851399711196,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.154681608080864, 'total_attr_cost': 7.7459186236063635, 'total_method_cost': 14.486983040968578}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",missing_methods,"[70, 85]","['Removed method tambahProduk from KeranjangBelanja', 'Removed method kirimPesanan from Pengiriman']",90.69109890395609,7,7,7,0,0,8,8,0,Excellent,Excellent,1.9594788762322253,1.9594788762322253
student_038,71.13139584126793,8.928677470485368,22.0,0.4058489759311531,59.41392039614064,100.0,100.0,"{'nodes_key': 7, 'nodes_student': 7, 'nodes_matched': 7, 'nodes_missing': 0, 'nodes_extra': 0, 'edges_key': 8, 'edges_student': 8, 'edges_wrong_type': 0, 'edges_missing': 0, 'edges_extra': 0, 'total_name_cost': 11.36410228908062, 'total_attr_cost': 8.6753963748614, 'total_method_cost': 14.966217557589214}",28,"{'node_substitutions': 28, 'edge_wrong_types': 0, 'total_operations': 28}",missing_methods,"[70, 85]","['Removed method masuk from Pelanggan', 'Removed method validasiPembayaran from Pembayaran']",66.90269432313364,7,7,7,0,0,8,8,0,Good,Fair,4.228701518134287,4.228701518134287
